Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds, PrepMillisec,Diversity, UnweightedDiv, MinDiv, MaxDiv, MinUnw, MaxUnw
wikivote.txt.gz,Diverse,4446,55,10,7115,103689,58,108,52,4.0,20,16,276.0,276.0,0.0,8.0,0.0,8.0
wikivote.txt.gz,KBest,4446,55,10,7115,103689,58,108,52,4.0,16,16,256.0,256.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,39614,57378,10,82168,870161,71,139,70,5.0,729,704,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,39614,57378,10,82168,870161,71,139,70,5.0,704,704,248.0,248.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,66823,10501,10,82168,870161,40,75,37,4.0,713,708,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,66823,10501,10,82168,870161,40,75,37,4.0,708,708,252.0,252.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,41435,15498,10,82168,870161,110,239,131,4.0,621,601,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,41435,15498,10,82168,870161,110,239,131,4.0,601,601,296.0,296.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,15520,21815,10,82168,870161,71,151,82,4.0,625,616,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,15520,21815,10,82168,870161,71,151,82,4.0,616,616,238.0,238.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,25168,63980,10,82168,870161,82,148,68,5.0,571,560,340.0,340.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,25168,63980,10,82168,870161,82,148,68,5.0,560,560,296.0,296.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,71287,50385,10,82168,870161,54,99,47,6.0,556,547,342.0,342.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,71287,50385,10,82168,870161,54,99,47,6.0,547,547,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,16363,73279,10,82168,870161,45,84,41,5.0,571,568,334.0,334.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,16363,73279,10,82168,870161,45,84,41,5.0,568,568,286.0,286.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,79927,29283,10,82168,870161,42,72,32,6.0,578,576,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,79927,29283,10,82168,870161,42,72,32,6.0,576,576,254.0,254.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,24193,73934,10,82168,870161,73,134,63,5.0,561,556,348.0,348.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,24193,73934,10,82168,870161,73,134,63,5.0,556,556,302.0,302.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,72864,49005,10,82168,870161,49,88,41,5.0,591,588,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,72864,49005,10,82168,870161,49,88,41,5.0,588,588,256.0,256.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,69561,60489,10,82168,870161,43,80,41,6.0,551,548,330.0,330.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,69561,60489,10,82168,870161,43,80,41,6.0,548,548,290.0,290.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,24217,35995,10,82168,870161,64,126,64,4.0,616,609,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,24217,35995,10,82168,870161,64,126,64,4.0,609,609,290.0,290.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,12983,40623,10,82168,870161,78,164,88,4.0,624,616,342.0,342.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,12983,40623,10,82168,870161,78,164,88,4.0,616,616,318.0,318.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,75463,67955,10,82168,870161,51,99,50,6.0,640,635,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,75463,67955,10,82168,870161,51,99,50,6.0,635,635,326.0,326.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,11326,10189,10,82168,870161,62,122,62,4.0,671,662,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,11326,10189,10,82168,870161,62,122,62,4.0,662,662,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,37011,53643,10,82168,870161,49,89,42,5.0,665,657,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,37011,53643,10,82168,870161,49,89,42,5.0,657,657,308.0,308.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,24982,72804,10,82168,870161,27,51,30,5.0,627,625,336.0,336.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,24982,72804,10,82168,870161,27,51,30,5.0,625,625,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,61404,27696,10,82168,870161,66,132,71,5.0,608,603,344.0,344.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,61404,27696,10,82168,870161,66,132,71,5.0,603,603,286.0,286.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,13079,27364,10,82168,870161,92,195,108,4.0,554,538,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,13079,27364,10,82168,870161,92,195,108,4.0,538,538,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,36921,43585,10,82168,870161,45,88,45,4.0,557,555,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,36921,43585,10,82168,870161,45,88,45,4.0,555,555,242.0,242.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,15170,76788,10,82168,870161,98,205,114,5.0,576,566,350.0,350.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,15170,76788,10,82168,870161,98,205,114,5.0,566,566,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,61576,26413,10,82168,870161,48,86,42,5.0,650,582,392.0,392.0,6.0,10.0,6.0,10.0
slashdot.txt.gz,KBest,61576,26413,10,82168,870161,48,86,42,5.0,582,582,344.0,344.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,Diverse,49433,18581,10,82168,870161,37,67,32,4.0,615,613,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,49433,18581,10,82168,870161,37,67,32,4.0,613,613,260.0,260.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,5354,34762,10,82168,870161,137,317,197,4.0,588,570,344.0,344.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,5354,34762,10,82168,870161,137,317,197,4.0,570,570,288.0,288.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,37051,52733,10,82168,870161,111,258,149,5.0,620,603,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,37051,52733,10,82168,870161,111,258,149,5.0,603,603,254.0,254.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,53476,60220,10,82168,870161,80,163,85,5.0,611,604,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,53476,60220,10,82168,870161,80,163,85,5.0,604,604,252.0,252.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,76633,67475,10,82168,870161,124,372,307,6.0,602,566,348.0,348.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,76633,67475,10,82168,870161,124,372,307,6.0,566,566,300.0,300.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,16105,61125,10,82168,870161,67,132,67,4.0,581,576,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,16105,61125,10,82168,870161,67,132,67,4.0,576,576,240.0,240.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,42348,73795,10,82168,870161,64,118,56,5.0,606,601,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,42348,73795,10,82168,870161,64,118,56,5.0,601,601,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,19205,5835,10,82168,870161,91,197,108,3.0,600,591,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,19205,5835,10,82168,870161,91,197,108,3.0,591,591,254.0,254.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,12423,23485,10,82168,870161,31,85,74,4.0,552,550,340.0,340.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,12423,23485,10,82168,870161,31,85,74,4.0,550,550,276.0,276.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,9492,41429,10,82168,870161,34,62,30,4.0,573,572,318.0,318.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,9492,41429,10,82168,870161,34,62,30,4.0,572,572,298.0,298.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,53090,2113,10,82168,870161,32,68,38,4.0,610,608,258.0,258.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,53090,2113,10,82168,870161,32,68,38,4.0,608,608,228.0,228.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,81865,964,10,82168,870161,362,993,654,6.0,724,549,352.0,352.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,81865,964,10,82168,870161,362,993,654,6.0,549,549,308.0,308.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,11554,5113,10,82168,870161,65,139,76,4.0,600,594,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,11554,5113,10,82168,870161,65,139,76,4.0,594,594,254.0,254.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,6907,27039,10,82168,870161,89,192,106,4.0,584,561,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,6907,27039,10,82168,870161,89,192,106,4.0,561,561,290.0,290.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,48798,51822,10,82168,870161,47,88,43,5.0,593,591,340.0,340.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,48798,51822,10,82168,870161,47,88,43,5.0,591,591,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,26897,39904,10,82168,870161,58,110,55,5.0,559,556,316.0,316.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,26897,39904,10,82168,870161,58,110,55,5.0,556,556,268.0,268.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,12647,69820,10,82168,870161,90,178,90,5.0,563,556,348.0,348.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,12647,69820,10,82168,870161,90,178,90,5.0,556,556,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,23008,77040,10,82168,870161,45,88,45,5.0,574,572,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,23008,77040,10,82168,870161,45,88,45,5.0,572,572,246.0,246.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,20398,11949,10,82168,870161,41,71,32,4.0,558,556,318.0,318.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,20398,11949,10,82168,870161,41,71,32,4.0,556,556,284.0,284.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,24578,14655,10,82168,870161,64,118,56,4.0,566,562,258.0,258.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,24578,14655,10,82168,870161,64,118,56,4.0,562,562,250.0,250.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,10229,37741,10,82168,870161,66,136,72,4.0,613,609,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,10229,37741,10,82168,870161,66,136,72,4.0,609,609,234.0,234.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,19928,9680,10,82168,870161,48,90,44,4.0,558,556,340.0,340.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,19928,9680,10,82168,870161,48,90,44,4.0,556,556,320.0,320.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,39788,12895,10,82168,870161,65,133,70,4.0,616,607,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,39788,12895,10,82168,870161,65,133,70,4.0,607,607,302.0,302.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,74935,7043,10,82168,870161,88,188,104,5.0,575,567,372.0,372.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,KBest,74935,7043,10,82168,870161,88,188,104,5.0,567,567,334.0,334.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,Diverse,29635,49315,10,82168,870161,75,144,71,5.0,609,601,410.0,410.0,6.0,10.0,6.0,10.0
slashdot.txt.gz,KBest,29635,49315,10,82168,870161,75,144,71,5.0,601,601,350.0,350.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,Diverse,57115,45034,10,82168,870161,87,183,98,5.0,660,649,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,57115,45034,10,82168,870161,87,183,98,5.0,649,649,278.0,278.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,12229,14047,10,82168,870161,93,180,89,4.0,563,553,180.0,180.0,4.0,4.0,4.0,4.0
slashdot.txt.gz,KBest,12229,14047,10,82168,870161,93,180,89,4.0,553,553,180.0,180.0,4.0,4.0,4.0,4.0
slashdot.txt.gz,Diverse,70656,27370,10,82168,870161,44,81,39,4.0,622,620,258.0,258.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,70656,27370,10,82168,870161,44,81,39,4.0,620,620,232.0,232.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,61384,79520,10,82168,870161,48,84,38,6.0,583,580,418.0,418.0,6.0,10.0,6.0,10.0
slashdot.txt.gz,KBest,61384,79520,10,82168,870161,48,84,38,6.0,580,580,356.0,356.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,Diverse,6000,50189,10,82168,870161,81,163,84,4.0,607,602,316.0,316.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,6000,50189,10,82168,870161,81,163,84,4.0,602,602,256.0,256.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,17612,79026,10,82168,870161,70,142,74,5.0,560,555,328.0,328.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,17612,79026,10,82168,870161,70,142,74,5.0,555,555,298.0,298.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,58320,51438,10,82168,870161,46,97,53,5.0,595,593,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,58320,51438,10,82168,870161,46,97,53,5.0,593,593,242.0,242.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,4963,57769,10,82168,870161,34,62,30,4.0,610,609,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,4963,57769,10,82168,870161,34,62,30,4.0,609,609,264.0,264.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,13547,62292,10,82168,870161,56,115,61,4.0,615,612,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,13547,62292,10,82168,870161,56,115,61,4.0,612,612,234.0,234.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,21949,42702,10,82168,870161,83,163,82,4.0,554,546,332.0,332.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,21949,42702,10,82168,870161,83,163,82,4.0,546,546,294.0,294.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,78209,62320,10,82168,870161,86,181,97,6.0,602,594,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,78209,62320,10,82168,870161,86,181,97,6.0,594,594,302.0,302.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,27748,54467,10,82168,870161,53,104,53,4.0,540,537,312.0,312.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,27748,54467,10,82168,870161,53,104,53,4.0,537,537,256.0,256.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,25074,72066,10,82168,870161,40,70,33,5.0,572,571,346.0,346.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,25074,72066,10,82168,870161,40,70,33,5.0,571,571,288.0,288.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,40571,12633,10,82168,870161,37,77,42,4.0,563,561,318.0,318.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,40571,12633,10,82168,870161,37,77,42,4.0,561,561,282.0,282.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,10396,71976,10,82168,870161,47,87,42,4.0,569,567,266.0,266.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,10396,71976,10,82168,870161,47,87,42,4.0,567,567,242.0,242.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,17438,77129,10,82168,870161,37,65,30,5.0,559,558,246.0,246.0,0.0,6.0,0.0,6.0
slashdot.txt.gz,KBest,17438,77129,10,82168,870161,37,65,30,5.0,558,558,238.0,238.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,40170,37062,10,82168,870161,35,62,30,4.0,591,590,326.0,326.0,0.0,8.0,0.0,8.0
slashdot.txt.gz,KBest,40170,37062,10,82168,870161,35,62,30,4.0,590,590,304.0,304.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,19601,25981,10,82168,870161,81,149,72,4.0,545,539,356.0,356.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,19601,25981,10,82168,870161,81,149,72,4.0,539,539,322.0,322.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,79795,76169,10,82168,870161,43,78,37,6.0,602,600,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,79795,76169,10,82168,870161,43,78,37,6.0,600,600,254.0,254.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,22332,63688,10,82168,870161,101,252,153,5.0,610,594,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,22332,63688,10,82168,870161,101,252,153,5.0,594,594,292.0,292.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,73669,43255,10,82168,870161,44,82,40,5.0,579,577,328.0,328.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,73669,43255,10,82168,870161,44,82,40,5.0,577,577,312.0,312.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,46151,32522,10,82168,870161,272,562,292,5.0,637,559,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,46151,32522,10,82168,870161,272,562,292,5.0,559,559,244.0,244.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,45445,2489,10,82168,870161,65,129,66,4.0,550,544,262.0,262.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,45445,2489,10,82168,870161,65,129,66,4.0,544,544,246.0,246.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,55831,16682,10,82168,870161,120,235,117,5.0,607,596,352.0,352.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,55831,16682,10,82168,870161,120,235,117,5.0,596,596,330.0,330.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,18377,4314,10,82168,870161,85,174,91,4.0,581,552,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,18377,4314,10,82168,870161,85,174,91,4.0,552,552,282.0,282.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,21083,2941,10,82168,870161,47,80,35,4.0,553,551,306.0,306.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,21083,2941,10,82168,870161,47,80,35,4.0,551,551,280.0,280.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,20391,16474,10,82168,870161,83,169,90,5.0,592,585,348.0,348.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,20391,16474,10,82168,870161,83,169,90,5.0,585,585,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,59001,79292,10,82168,870161,93,178,91,7.0,550,544,360.0,360.0,8.0,8.0,8.0,8.0
slashdot.txt.gz,KBest,59001,79292,10,82168,870161,93,178,91,7.0,544,544,316.0,316.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,18321,37157,10,82168,870161,121,262,152,4.0,575,561,348.0,348.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,18321,37157,10,82168,870161,121,262,152,4.0,561,561,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,41723,72022,10,82168,870161,64,122,62,5.0,591,588,354.0,354.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,41723,72022,10,82168,870161,64,122,62,5.0,588,588,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,45849,41181,10,82168,870161,45,81,38,5.0,609,607,266.0,266.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,45849,41181,10,82168,870161,45,81,38,5.0,607,607,238.0,238.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,2545,4062,10,82168,870161,51,100,51,3.0,591,588,262.0,262.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,2545,4062,10,82168,870161,51,100,51,3.0,588,588,226.0,226.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,10588,19487,10,82168,870161,249,610,405,4.0,656,593,356.0,356.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,10588,19487,10,82168,870161,249,610,405,4.0,593,593,304.0,304.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,28161,14392,10,82168,870161,517,1121,611,5.0,861,540,346.0,346.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,28161,14392,10,82168,870161,517,1121,611,5.0,540,540,260.0,260.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,43081,47245,10,82168,870161,75,172,100,5.0,631,624,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,43081,47245,10,82168,870161,75,172,100,5.0,624,624,300.0,300.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,73686,50849,10,82168,870161,51,99,50,5.0,591,589,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,73686,50849,10,82168,870161,51,99,50,5.0,589,589,244.0,244.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,56,25686,10,82168,870161,122,269,157,4.0,605,592,344.0,344.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,56,25686,10,82168,870161,122,269,157,4.0,592,592,290.0,290.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,32115,3125,10,82168,870161,876,2049,1175,4.0,1783,552,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,32115,3125,10,82168,870161,876,2049,1175,4.0,553,552,230.0,230.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,30646,77621,10,82168,870161,57,105,52,5.0,610,607,342.0,342.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,30646,77621,10,82168,870161,57,105,52,5.0,607,607,284.0,284.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,47930,31243,10,82168,870161,53,101,50,4.0,603,600,258.0,258.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,KBest,47930,31243,10,82168,870161,53,101,50,4.0,600,600,234.0,234.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,68069,24043,10,82168,870161,62,121,61,5.0,587,584,344.0,344.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,68069,24043,10,82168,870161,62,121,61,5.0,584,584,300.0,300.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,43735,42846,10,82168,870161,60,113,55,4.0,552,548,304.0,304.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,43735,42846,10,82168,870161,60,113,55,4.0,548,548,244.0,244.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,67067,14120,10,82168,870161,91,209,120,4.0,627,617,318.0,318.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,67067,14120,10,82168,870161,91,209,120,4.0,617,617,296.0,296.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,55730,10644,10,82168,870161,71,133,64,6.0,565,553,404.0,404.0,6.0,10.0,6.0,10.0
slashdot.txt.gz,KBest,55730,10644,10,82168,870161,71,133,64,6.0,553,553,368.0,368.0,4.0,10.0,4.0,10.0
slashdot.txt.gz,Diverse,47324,76723,10,82168,870161,71,137,68,5.0,557,546,320.0,320.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,47324,76723,10,82168,870161,71,137,68,5.0,546,546,274.0,274.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,30891,7544,10,82168,870161,111,235,127,4.0,575,565,352.0,352.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,30891,7544,10,82168,870161,111,235,127,4.0,565,565,314.0,314.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,80019,76937,10,82168,870161,36,64,30,6.0,573,570,312.0,312.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,80019,76937,10,82168,870161,36,64,30,6.0,570,570,296.0,296.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,4628,58292,10,82168,870161,105,215,112,4.0,623,613,270.0,270.0,6.0,6.0,6.0,6.0
slashdot.txt.gz,KBest,4628,58292,10,82168,870161,105,215,112,4.0,613,613,256.0,256.0,4.0,6.0,4.0,6.0
slashdot.txt.gz,Diverse,13353,35361,10,82168,870161,31,60,31,4.0,579,578,316.0,316.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,13353,35361,10,82168,870161,31,60,31,4.0,578,578,296.0,296.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,26462,19170,10,82168,870161,45,81,38,4.0,551,549,318.0,318.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,26462,19170,10,82168,870161,45,81,38,4.0,549,549,272.0,272.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,12806,71485,10,82168,870161,45,74,31,5.0,566,564,336.0,336.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,12806,71485,10,82168,870161,45,74,31,5.0,564,564,322.0,322.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,77280,59193,10,82168,870161,35,65,32,5.0,609,608,310.0,310.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,KBest,77280,59193,10,82168,870161,35,65,32,5.0,608,608,272.0,272.0,4.0,8.0,4.0,8.0
slashdot.txt.gz,Diverse,30682,79363,10,82168,870161,41,73,36,6.0,619,618,328.0,328.0,6.0,8.0,6.0,8.0
slashdot.txt.gz,KBest,30682,79363,10,82168,870161,41,73,36,6.0,618,618,282.0,282.0,4.0,8.0,4.0,8.0
twitter_combined.txt.gz,Diverse,23515058,157064188,10,81306,1768135,57,112,69,5.0,1588,1561,400.0,400.0,4.0,10.0,4.0,10.0
twitter_combined.txt.gz,KBest,23515058,157064188,10,81306,1768135,57,112,69,5.0,1561,1561,348.0,348.0,4.0,10.0,4.0,10.0
twitter_combined.txt.gz,Diverse,71973818,224160357,10,81306,1768135,100,263,185,5.0,937,908,334.0,334.0,4.0,8.0,4.0,8.0
